Charger ID;Charger Status;ChargingStationId;OperatorID;OperatorName;IsOpen24Hours;Accessibility;GeoCoordinates;address_country;address_canton;address_region;address_city;address_postalcode;address_street;address_timezone;address_floor;Plugs;PaymentOptions;MaxCapacity;ChargingFacilities (Power);AuthenticationModes;DynamicInfoAvailable;ValueAddedServices;IsHubjectCompatible;lastUpdate;ClearinghouseID;HubOperatorID;AdditionalInfo;deltaType;ChargingPoolID;OpeningTimes;GeoChargingPointEntrance;AccessibilityLocation;CalibrationLawDataAvailability;ChargingStationNames;HotlinePhoneNumber;RenewableEnergy;ChargingStationLocationReference;EnergySource;EnvironmentalImpact;LocationImage;SuboperatorName;DynamicPowerLevel;HardwareManufacturer
CH*REPE220*02*2;Available;CH*REPE220*02*2;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.146374, 9.499916;CHE;St. Gallen;;Buchs (SG);9470;Autobahnraststätte .;;0;CHAdeMO;Direct,Contract;;50.0;NFC RFID Classic,REMOTE;true;None;1;2020-04-06T05:50:03Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Autobahnraststätte Rheintal, West""}]";+41814237070;0;;;;;;;
CH*REPE366*23*1;Available;CH*REPE366*23*1;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.408108, 9.30469;CHE;St. Gallen;;St. Gallen;9015;Zürcherstrasse 464;;0;Type 2 Connector (Cable Attached);Direct,Contract;;22.0;NFC RFID Classic,REMOTE;true;None;1;2024-01-11T05:21:36Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Shoppingarena 2.UG""}]";+814237070;1;;;;;;;
CH*REPE366*26*1;Available;CH*REPE366*26*1;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.408108, 9.30469;CHE;St. Gallen;;St. Gallen;9015;Zürcherstrasse 464;;0;Type 2 Connector (Cable Attached);Direct,Contract;;22.0;NFC RFID Classic,REMOTE;true;None;1;2024-01-11T05:21:36Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Shoppingarena 2.UG""}]";+814237070;1;;;;;;;
CH*REPE366*36*1;Available;CH*REPE366*36*1;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.408108, 9.30469;CHE;St. Gallen;;St. Gallen;9015;Zürcherstrasse 464;;0;Type 2 Connector (Cable Attached);Direct,Contract;;22.0;NFC RFID Classic,REMOTE;true;None;1;2024-01-11T05:21:36Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Shoppingarena 2.UG""}]";+814237070;1;;;;;;;
CH*REPE366*20*1;Occupied;CH*REPE366*20*1;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.408108, 9.30469;CHE;St. Gallen;;St. Gallen;9015;Zürcherstrasse 464;;0;Type 2 Connector (Cable Attached);Direct,Contract;;22.0;NFC RFID Classic,REMOTE;true;None;1;2024-01-11T05:21:36Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Shoppingarena 2.UG""}]";+814237070;1;;;;;;;
CH*REPE366*14*1;Occupied;CH*REPE366*14*1;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.408108, 9.30469;CHE;St. Gallen;;St. Gallen;9015;Zürcherstrasse 464;;0;Type 2 Connector (Cable Attached);Direct,Contract;;22.0;NFC RFID Classic,REMOTE;true;None;1;2024-01-11T05:21:36Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Shoppingarena 2.UG""}]";+814237070;1;;;;;;;
CH*REPE366*21*1;Available;CH*REPE366*21*1;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.408108, 9.30469;CHE;St. Gallen;;St. Gallen;9015;Zürcherstrasse 464;;0;Type 2 Connector (Cable Attached);Direct,Contract;;22.0;NFC RFID Classic,REMOTE;true;None;1;2024-01-11T05:21:36Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Shoppingarena 2.UG""}]";+814237070;1;;;;;;;
CH*REPE366*40*2;Unknown;CH*REPE366*40*2;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.408108, 9.30469;CHE;St. Gallen;;St. Gallen;9015;Zürcherstrasse 464;;0;CHAdeMO;Direct,Contract;;24.0;NFC RFID Classic,REMOTE;true;None;1;2024-01-11T05:21:36Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Shoppingarena 2.UG""}]";+814237070;1;;;;;;;
CH*REPE433*02*1;Available;CH*REPE433*02*1;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.245468, 9.51512;CHE;St. Gallen;;Sennwald;9466;Simon Frick Strasse 3;;0;Type 2 Outlet;Direct,Contract;;22.0;NFC RFID Classic,REMOTE;true;None;1;2023-12-18T14:36:58Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Kybun World""}]";+41814237070;0;;;;;;;
CH*REPE769*01*2;Unknown;CH*REPE769*01*2;CH*REP;PLUG N ROLL;0;Paying publicly accessible;47.471058, 9.112293;CHE;St. Gallen;;Zuzwil (SG);9524;Herbergstrasse 21;;0;CCS Combo 2 Plug (Cable Attached);Direct,Contract;;50.0;NFC RFID Classic,REMOTE;true;None;1;2024-05-28T14:11:59Z;;;;update;;"[{""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Monday""}, {""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Tuesday""}, {""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Wednesday""}, {""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Thursday""}, {""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Friday""}]";;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ABB Zuzwil""}]";+41814237070;0;;;;;;;
CH*REPE769*01*1;Unknown;CH*REPE769*01*1;CH*REP;PLUG N ROLL;0;Paying publicly accessible;47.471058, 9.112293;CHE;St. Gallen;;Zuzwil (SG);9524;Herbergstrasse 21;;0;Type 2 Outlet;Direct,Contract;;22.0;NFC RFID Classic,REMOTE;true;None;1;2024-05-28T14:11:59Z;;;;update;;"[{""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Monday""}, {""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Tuesday""}, {""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Wednesday""}, {""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Thursday""}, {""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Friday""}]";;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ABB Zuzwil""}]";+41814237070;0;;;;;;;
CH*REPE769*01*3;Unknown;CH*REPE769*01*3;CH*REP;PLUG N ROLL;0;Paying publicly accessible;47.471058, 9.112293;CHE;St. Gallen;;Zuzwil (SG);9524;Herbergstrasse 21;;0;CHAdeMO;Direct,Contract;;50.0;NFC RFID Classic,REMOTE;true;None;1;2024-05-28T14:11:59Z;;;;update;;"[{""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Monday""}, {""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Tuesday""}, {""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Wednesday""}, {""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Thursday""}, {""Period"": [{""begin"": ""18:00"", ""end"": ""23:59""}, {""begin"": ""00:00"", ""end"": ""05:00""}], ""on"": ""Friday""}]";;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ABB Zuzwil""}]";+41814237070;0;;;;;;;
CH*REPE858*03*2;Available;CH*REPE858*03*2;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.414955, 9.353563;CHE;St. Gallen;;St. Gallen;9500;Fürstenlandstrasse 17;;0;CCS Combo 2 Plug (Cable Attached);Direct,Contract;;7.0;NFC RFID Classic,REMOTE;true;None;1;2024-07-25T12:14:04Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""COOP Pronto St.Gallen""}]";+41814237070;0;;;;;;;
CHEVPE2327;Unknown;1504;CHEVP;evpass;1;Free publicly accessible;47.193733, 9.284566;CHE;St. Gallen;;Wildhaus-Alt St. Johann;9657;Dorf_ 416;;;Type 2 Connector (Cable Attached),Type 1 Connector (Cable Attached);Contract;;22.0,3.7;REMOTE,NFC RFID Classic,NFC RFID DESFire;true;MaximumPowerCharging;1;;;;;;;;;;Not Available;"{""value"": ""evpass - P1 - SAK - Hotel Rössli - 01"", ""lang"": ""en""}";+41582219660;0;;;;;;;
CHEVPE2452;Available;1300;CHEVP;evpass;1;Free publicly accessible;47.149294, 9.14338;CHE;St. Gallen;;Amden;8873;Dorfstrasse 31;;;Type 2 Connector (Cable Attached),Type 1 Connector (Cable Attached);Contract;;22.0,3.7;REMOTE,NFC RFID Classic,NFC RFID DESFire;true;MaximumPowerCharging;1;;;;;;;;;;Not Available;"{""value"": ""evpass - P1 - Gemeinde Amden/Parkhaus Ruestel-01"", ""lang"": ""en""}";+41582219660;0;;;;;;;
CHEVPE36719;Available;2192;CHEVP;evpass;1;Free publicly accessible;47.468482, 9.424732;CHE;St. Gallen;;Mörschwil;9402;Schulstrasse 3;;;CHAdeMO;Contract,Direct;;50.0;REMOTE,NFC RFID Classic,NFC RFID DESFire,Direct Payment;true;MaximumPowerCharging;1;;;;;;;;;;Not Available;"{""value"": ""SAK - ABB Terra 53 - Mörschwil"", ""lang"": ""en""}";+41582219660;0;;;;;;;
CHEVPE2596;Available;2334;CHEVP;evpass;1;Free publicly accessible;47.407297, 9.294686;CHE;St. Gallen;;St. Gallen;9015;Zürcherstrasse 511;;;Type 2 Connector (Cable Attached),Type 1 Connector (Cable Attached);Contract;;22.0,3.7;REMOTE,NFC RFID Classic,NFC RFID DESFire;true;MaximumPowerCharging;1;;;;;;;;;;Not Available;"{""value"": ""SAK - City Garage - 02"", ""lang"": ""en""}";+41582219660;0;;;;;;;
CHEVPE361065;Occupied;27826;CHEVP;evpass;1;Free publicly accessible;47.047344, 9.446658;CHE;St. Gallen;;Sargans;7320;Tiefrietstrasse 7;;0;Type 2 Connector (Cable Attached);Contract;;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;true;MaximumPowerCharging;1;;;;;;;;;;Not Available;"{""value"": ""Ospelt Food AG - GMB - HL67P36062"", ""lang"": ""en""}";+41582219660;0;;;;;;;
CHEVPE361064;Occupied;27742;CHEVP;evpass;1;Free publicly accessible;47.047344, 9.446658;CHE;St. Gallen;;Sargans;7320;Tiefrietstrasse 7;;0;Type 2 Connector (Cable Attached);Contract;;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;true;MaximumPowerCharging;1;;;;;;;;;;Not Available;"{""value"": ""Ospelt Food AG - GMB - HL67P36011 - Master"", ""lang"": ""en""}";+41582219660;0;;;;;;;
+41*002*1857*1;Available;+41*002*1857*1;CH*MOBILECHARGE;MOBILECHARGE;1;Paying publicly accessible;47.45187382361354, 9.158587446627026;CHE;St. Gallen;;Oberbüren;;Unterdorf;;;Type 2 Outlet;;;22;Direct Payment;true;None;0;2023-08-04T00:29:27;;;;insert;;;;ParkingLot;Not Available;"[{""lang"": ""de"", ""value"": ""19023001_001""}, {""lang"": ""fr"", ""value"": ""19023001_001""}, {""lang"": ""it"", ""value"": ""19023001_001""}, {""lang"": ""en"", ""value"": ""19023001_001""}]";+41566492121;0;;;;;;;
+41*002*1858*1;Available;+41*002*1858*1;CH*MOBILECHARGE;MOBILECHARGE;1;Paying publicly accessible;47.45187382361354, 9.158587446627026;CHE;St. Gallen;;Oberbüren;;Unterdorf;;;Type 2 Outlet;;;22;Direct Payment;true;None;0;2023-08-04T00:29:27;;;;insert;;;;ParkingLot;Not Available;"[{""lang"": ""de"", ""value"": ""19023001_002""}, {""lang"": ""fr"", ""value"": ""19023001_002""}, {""lang"": ""it"", ""value"": ""19023001_002""}, {""lang"": ""en"", ""value"": ""19023001_002""}]";+41566492121;0;;;;;;;
+41*002*2659*1;Available;+41*002*2659*1;CH*MOBILECHARGE;MOBILECHARGE;1;Free publicly accessible;47.4089689, 9.6218895;CHE;St. Gallen;;Balgach;;Grossmattstrasse;;;Type 2 Outlet;;;22;Direct Payment;true;None;0;2024-06-28T12:54:44;;;;insert;;;;ParkingLot;Not Available;"[{""lang"": ""de"", ""value"": ""94352406001_003""}, {""lang"": ""fr"", ""value"": ""94352406001_003""}, {""lang"": ""it"", ""value"": ""94352406001_003""}, {""lang"": ""en"", ""value"": ""94352406001_003""}]";+41566492121;0;;;;;;;
+41*002*796*1;Available;+41*002*796*1;CH*MOBILECHARGE;MOBILECHARGE;1;Restricted access;47.420052637079664, 9.35472254851419;CHE;St. Gallen;;St. Gallen;;Ulmenstrasse;;;Type 2 Outlet;;;22;Direct Payment;true;None;0;2023-08-04T00:29:27;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""de"", ""value"": ""12321001""}, {""lang"": ""fr"", ""value"": ""12321001""}, {""lang"": ""it"", ""value"": ""12321001""}, {""lang"": ""en"", ""value"": ""12321001""}]";+41566492121;0;;;;;;;
CH*MIG*E*246884;Available;CH*MIG*P*640;CH*MIG;M-Charge;1;Free publicly accessible;47.075263, 9.486024;CHE;St. Gallen;;Wartau;9477;Staatsstrasse 10;;;CCS Combo 2 Plug (Cable Attached);Contract;;120;NFC RFID Classic,Direct Payment,NFC RFID DESFire,REMOTE;auto;None;1;;;;;;;;;;Not Available;"[{""lang"": ""de"", ""value"": ""Trübbach Staatsstr 01""}, {""lang"": ""en"", ""value"": ""Trübbach Staatsstr 01""}]";+41444951616;0;;;;;;;EVTEC
CH*MIG*E*246898;Available;CH*MIG*P*646;CH*MIG;M-Charge;1;Free publicly accessible;47.419097, 9.232251;CHE;St. Gallen;;Gossau (SG);9200;Wilerstrasse 90;;;CCS Combo 2 Plug (Cable Attached);Contract;;320;NFC RFID Classic,Direct Payment,NFC RFID DESFire,REMOTE;auto;None;1;;;;;;;;;;Not Available;"[{""lang"": ""de"", ""value"": ""Gossau Wilerstr 02""}, {""lang"": ""en"", ""value"": ""Gossau Wilerstr 02""}]";+41444951616;0;;;;;;;EVTEC
CH*MIG*E*246893;Available;CH*MIG*P*907;CH*MIG;M-Charge;0;Paying publicly accessible;47.462658, 9.042737;CHE;St. Gallen;;Wil (SG);9500;Obere Bahnhofstrasse 5;;;Type 2 Outlet;Contract;;22;NFC RFID Classic,Direct Payment,NFC RFID DESFire,REMOTE;auto;;1;;;;;;;"[{""Period"": [{""begin"": ""08:00"", ""end"": ""19:15""}], ""on"": ""Monday""}, {""Period"": [{""begin"": ""08:00"", ""end"": ""19:15""}], ""on"": ""Wednesday""}, {""Period"": [{""begin"": ""08:00"", ""end"": ""19:15""}], ""on"": ""Thursday""}, {""Period"": [{""begin"": ""08:00"", ""end"": ""19:15""}], ""on"": ""Friday""}, {""Period"": [{""begin"": ""08:00"", ""end"": ""20:15""}], ""on"": ""Tuesday""}, {""Period"": [{""begin"": ""08:00"", ""end"": ""17:15""}], ""on"": ""Saturday""}]";;;Not Available;"[{""lang"": ""de"", ""value"": ""Wil 01""}, {""lang"": ""en"", ""value"": ""Wil 01""}]";+41444951616;0;;;;;;;Zaptec
CH*MIG*E*246892;Available;CH*MIG*P*1140;CH*MIG;M-Charge;1;Paying publicly accessible;47.412746, 9.068486;CHE;St. Gallen;;Kirchberg (SG);9602;Wilerstrasse 17;;;Type 2 Outlet;Contract;;22;NFC RFID Classic,Direct Payment,NFC RFID DESFire,REMOTE;auto;None;1;;;;;;;;;;Not Available;"[{""lang"": ""de"", ""value"": ""Migros | Bazenheid 01""}, {""lang"": ""en"", ""value"": ""Migros | Bazenheid 01""}]";+41444951616;0;;;;;;;Zaptec
CH*MIG*E*246869;Available;CH*MIG*P*1143;CH*MIG;M-Charge;1;Free publicly accessible;47.471911, 9.113133;CHE;St. Gallen;;Zuzwil (SG);9524;Herbergstrasse 17;;;Type 2 Outlet;Contract;;22;NFC RFID Classic,Direct Payment,NFC RFID DESFire,REMOTE;auto;None;1;;;;;;;;;;Not Available;"[{""lang"": ""de"", ""value"": ""Migros | Zuzwil 1""}, {""lang"": ""en"", ""value"": ""Migros | Zuzwil 1""}]";+41444951616;0;;;;;;;Zaptec
CH*MIG*E*246868;Occupied;CH*MIG*P*1148;CH*MIG;M-Charge;1;Free publicly accessible;47.479313, 9.577843;CHE;St. Gallen;;Thal;9425;Wiesentalstrasse 4;;;Type 2 Outlet;Contract;;22;NFC RFID Classic,Direct Payment,NFC RFID DESFire,REMOTE;auto;None;1;;;;;;;;;;Not Available;"[{""lang"": ""de"", ""value"": ""Thal 01""}, {""lang"": ""en"", ""value"": ""Thal 01""}]";+41444951616;0;;;;;;;Zaptec
CH*MIG*E*100132798*01;OutOfService;CH*MIG*P*1257;CH*MIG;M-Charge;1;Free publicly accessible;47.417337, 9.31659;CHE;St. Gallen;;Gaiserwald;9030;Wiesenbachstrasse 9;;;CCS Combo 2 Plug (Cable Attached);Contract;;50;NFC RFID Classic,Direct Payment,NFC RFID DESFire,REMOTE;auto;;0;;;;;;;;;;Not Available;"[{""lang"": ""de"", ""value"": ""Migros | Säntispark 6""}, {""lang"": ""en"", ""value"": ""Migros | Säntispark 6""}]";+41444951616;0;;;;;;;alpitronic GmbH
CH*TSL*E0014JP;Unknown;CH*TSL*E0014JP;CH*TES;Tesla;1;Free publicly accessible;47.4081557, 9.3043631;CHE;St. Gallen;;St. Gallen;9015;Zürcherstrasse 464;;;Tesla Connector;No Payment;;250;REMOTE;false;None;0;;;;;;;;;;Not Available;;+41618553331;0;;;;;;;
CH*TSL*E0014J9;Unknown;CH*TSL*E0014J9;CH*TES;Tesla;1;Free publicly accessible;47.4081557, 9.3043631;CHE;St. Gallen;;St. Gallen;9015;Zürcherstrasse 464;;;Tesla Connector;No Payment;;250;REMOTE;false;None;0;;;;;;;;;;Not Available;;+41618553327;0;;;;;;;
CH*TSL*E0014JX;Unknown;CH*TSL*E0014JX;CH*TES;Tesla;1;Free publicly accessible;47.4081557, 9.3043631;CHE;St. Gallen;;St. Gallen;9015;Zürcherstrasse 464;;;Tesla Connector;No Payment;;250;REMOTE;false;None;0;;;;;;;;;;Not Available;;+41618553337;0;;;;;;;
CH*SHE*E606*1;Available;29dcb6c6-de11-11ea-87dc-42010a840003;CH*SHE;Shell Recharge;1;Free publicly accessible;47.22948869, 8.96656091;CHE;St. Gallen;;Uznach;8730;Zürcherstrasse 92;;;Type 2 Outlet;;;43;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell Recharge Charging Station""}]";+41225445465;0;;;;;;;
CH*SHE*E868*1;Occupied;2ba83e06-41c0-11e9-8d75-42010a840003;CH*SHE;Shell Recharge;1;Restricted access;47.213527, 9.024939;CHE;St. Gallen;;Kaltbrunn;8722;Gemeindeverwaltung Kaltbrunn, Dorfstrasse 5/7, 8722 Kaltbrunn;;;Type 2 Outlet,Type 1 Connector (Cable Attached);;;22,7;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell evpass Gemeinde Kaltbrunn""}]";+41225445465;0;;;;;;;
CH*SHE*E894*1;Available;5256b944-8eee-11e9-a832-42010a840003;CH*SHE;Shell Recharge;1;Restricted access;47.363153, 8.967238;CHE;St. Gallen;;Mosnang;9613;Gashaus Hulftegg, Hulftegg 907, 9613 Mühlrüti;;;Type 2 Outlet,Type 1 Connector (Cable Attached);;;22,7;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell evpass Gasthaus Hulftegg""}]";+41225445465;0;;;;;;;
CH*SHE*E887*1;Available;52605666-8eee-11e9-b677-42010a840003;CH*SHE;Shell Recharge;1;Restricted access;47.223951, 9.19949;CHE;St. Gallen;;Nesslau;9650;Hotel Restaurant Sternen, Hauptstrasse 28, 9650 Nesslau;;;Type 1 Connector (Cable Attached),Type 2 Outlet;;;7,22;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell evpass Hotel Sternen""}]";+41225445465;0;;;;;;;
CH*SHE*E896*1;Available;52bccf54-8eee-11e9-a49d-42010a840003;CH*SHE;Shell Recharge;1;Free publicly accessible;47.52166, 9.325004;CHE;St. Gallen;;Muolen;9313;Dorfstrasse 28;;;Type 2 Outlet,Type 1 Connector (Cable Attached);;;22,7;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell evpass Rössliareal Muolen""}]";+41225445465;0;;;;;;;
CH*SHE*E527*1;Available;72f8613c-41c0-11e9-bef1-42010a840003;CH*SHE;Shell Recharge;1;Free publicly accessible;47.40733293, 9.29418607;CHE;St. Gallen;;St. Gallen;9015;Zürcherstrasse 511;;;Type 2 Outlet;;;22;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell Recharge Charging Station""}]";+41225445465;0;;;;;;;
CH*SHE*E882*1;Available;7bcde066-41c0-11e9-a816-42010a840003;CH*SHE;Shell Recharge;1;Restricted access;47.443001, 9.142534;CHE;St. Gallen;;Uzwil;9244;Flawilerstrasse 4b;;;Type 2 Outlet,Type 1 Connector (Cable Attached);;;22,7;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell evpass Parkplatz Töbeli""}]";+41225445465;0;;;;;;;
CH*SHE*E4823*1;Available;92324aa8-5a41-11ec-ac94-42010a840003;CH*SHE;Shell Recharge;1;Restricted access;47.470919, 9.111137;CHE;St. Gallen;;Zuzwil (SG);9524;Herbergstrasse 24;;;Type 2 Outlet,Type 1 Connector (Cable Attached);;;22,7;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell Recharge Charging Station""}]";+41225445465;0;;;;;;;
CH*SHE*E7463*2;Available;9af67b16-4f0b-11ea-a860-42010a840003;CH*SHE;Shell Recharge;1;Restricted access;47.46459506, 9.24971796;CHE;St. Gallen;;Waldkirch;9205;Moos 1476;;;Type 2 Outlet;;;22;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell Recharge Charging Station""}]";+41225445465;0;;;;;;;
CH*SHE*E950*2;Available;ac30db22-4936-11ef-8b25-42010aa400b8;CH*SHE;Shell Recharge;1;Free publicly accessible;47.43932529, 9.05615508;CHE;St. Gallen;;Kirchberg (SG);9533;Wilerstrasse 208;;;CCS Combo 2 Plug (Cable Attached);;;300;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell Recharge Charging Station""}]";+41225445465;0;;;;;;;
CH*SHE*E884*1;Available;aea67fba-4207-11e9-b46f-42010a840003;CH*SHE;Shell Recharge;1;Restricted access;47.322713, 9.088076;CHE;St. Gallen;;Lichtensteig;9620;Wolfhalden 12;;;Type 1 Connector (Cable Attached),Type 2 Outlet;;;7,22;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell evpass Wolfhald Lichtensteig""}]";+41225445465;0;;;;;;;
CH*SHE*E528*1;Available;af0ee276-4207-11e9-b25b-42010a840003;CH*SHE;Shell Recharge;1;Free publicly accessible;47.01471958, 9.49639807;CHE;St. Gallen;;Bad Ragaz;7310;Industriestrasse 86;;;Type 2 Outlet;;;22;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell Recharge Charging Station""}]";+41225445465;0;;;;;;;
CH*SHE*E528*2;Available;af0ee276-4207-11e9-b25b-42010a840003;CH*SHE;Shell Recharge;1;Free publicly accessible;47.01471958, 9.49639807;CHE;St. Gallen;;Bad Ragaz;7310;Industriestrasse 86;;;CHAdeMO,CCS Combo 2 Plug (Cable Attached);;;50,50;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell Recharge Charging Station""}]";+41225445465;0;;;;;;;
CH*SHE*E870*1;Unknown;af9cd72a-4207-11e9-9bb1-42010a840003;CH*SHE;Shell Recharge;1;Restricted access;47.431091, 9.380416;CHE;St. Gallen;;St. Gallen;9000;Radisson Blu Hotel, St. Jakob-Strasse 55, 9000 St. Gallen;;;Type 1 Connector (Cable Attached),Type 2 Outlet;;;7,22;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell evpass Radisson Blu Hotel""}]";+41225445465;0;;;;;;;
CH*SHE*E880*1;Available;b6e56704-4207-11e9-a12f-42010a840003;CH*SHE;Shell Recharge;1;Restricted access;47.265662, 9.120196;CHE;St. Gallen;;Ebnat-Kappel;9642;Clientis Bank Thur - Kapplerstrasse 21 - 9642 Ebnat-Kappel;;;Type 1 Connector (Cable Attached),Type 2 Outlet;;;7,22;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell evpass Clientis Bank Thur""}]";+41225445465;0;;;;;;;
CH*SHE*E225*1;Available;e1628a3c-622f-11ee-ae04-42010aa40fc0;CH*SHE;Shell Recharge;1;Free publicly accessible;47.480102, 9.531622;CHE;St. Gallen;;Thal;9422;Hauptstrasse 30;;;CCS Combo 2 Plug (Cable Attached);;;300;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell Recharge Charging Station""}]";+41225445465;0;;;;;;;
CH*SHE*E902*1;Available;e2b4234c-ecec-11eb-9312-42010a840003;CH*SHE;Shell Recharge;1;Restricted access;47.412991, 9.345903;CHE;St. Gallen;;St. Gallen;9014;Elektrofachschule St. Gallen, Fürstenlandstrasse 97, 9014 St. Gallen;;;Type 1 Connector (Cable Attached),Type 2 Outlet;;;7,22;;true;;0;;;;;;;;;;Not Available;"[{""lang"": ""en"", ""value"": ""Shell evpass Elektroschule St Gallen""}]";+41225445465;0;;;;;;;
CH*GFT*E*Josef*1;Unknown;CH*GFT*E*Josef*1;CH*GFT;GoFast;;Free publicly accessible;47.459804, 9.092596;CHE;St. Gallen;;Zuzwil (SG);9523;Raststätte Thurau Süd 0;;;CCS Combo 2 Plug (Cable Attached);Contract,Direct;;300;Direct Payment,NFC RFID Classic,NFC RFID DESFire,REMOTE;false;None;;;;;;;;;;;Not Available;;+41800463111;0;;;;;;;
CH*GFT*E*Klara*3;Unknown;CH*GFT*E*Klara*3;CH*GFT;GoFast;;Free publicly accessible;47.29543, 9.093964;CHE;St. Gallen;;Wattwil;9630;Industriestrasse 0;;;Type 2 Outlet;Contract,Direct;;22;Direct Payment,NFC RFID Classic,NFC RFID DESFire,REMOTE;false;None;;;;;;;;;;;Not Available;;+41800463111;0;;;;;;;
